Date,cad_ig_er_ytd_index,us_hy_er_ytd_index,cad_oas,us_hy_oas,us_ig_oas,tsx,vix,us_3m_10y,us_growth_surprises,us_inflation_surprises,us_lei_yoy,us_hard_data_surprises,us_equity_revisions,us_economic_regime
2008-06-23,100.02119577478632,117.66342017923905,164.215942,647.58629,243.565076,14691.82,22.64,281.293,-0.10359,0.364,-8.8,0.0326,-0.18,0.13
2008-06-24,99.96840892785242,116.4320706242846,165.223833,672.794683,247.620981,14409.6,22.42,280.546,-0.13233,0.39351,-8.8,0.0326,-0.18,0.13
2008-06-25,99.89412972859878,116.40713311257902,166.817899,673.46626,248.774444,14441.13,21.14,284.509,-0.13019,0.39154,-8.8,0.0578,-0.18,0.13
2008-06-26,99.73359735250591,115.09252411984497,170.001215,698.481274,253.88242,14292.14,23.93,287.052,-0.1125,0.42975,-8.8,0.0458,-0.18,0.13
2008-06-27,99.67315384872401,114.46607008598448,171.238696,711.488349,263.444999,14355.21,23.44,282.429,-0.11545,0.38425,-8.8,0.081,-0.24,0.13
2008-06-30,99.71053819787153,114.37700652471925,170.762337,712.87531,265.151292,14467.03,23.95,279.039,-0.10935,0.38233,-9.1,0.081,-0.24,0.22
2008-07-01,99.7124059964911,113.86668848220185,171.965781,718.157966,266.939543,14467.03,23.65,283.732,-0.10294,0.4075,-9.1,0.1188,-0.24,0.22
2008-07-02,99.67110768192374,113.40911541186011,172.902427,727.217059,267.194925,14034.11,25.92,280.726,-0.10676,0.40546,-9.1,0.0758,-0.24,0.22
2008-07-03,99.64516930000873,113.13517743451236,172.95582,734.271408,268.105195,14143.57,24.78,280.539,-0.13246,0.40343,-9.1,0.0806,-0.24,0.22
2008-07-07,99.63621237966159,112.71574387806685,174.024845,744.747317,269.641118,13712.8,25.78,266.77,-0.13114,0.39941,-9.1,0.0806,-0.34,0.22
2008-07-08,99.64382444446443,112.16792144500185,173.960278,755.207061,270.323738,13809.77,23.15,266.742,-0.12865,0.39741,-9.1,0.0424,-0.34,0.22
2008-07-09,99.63490603542901,112.33649198306365,174.206856,750.351282,270.435629,13610.84,25.23,269.436,-0.12801,0.39542,-9.1,0.0424,-0.34,0.22
2008-07-10,99.63572490753134,111.94538326284977,175.198386,758.436599,271.298324,13743.88,25.59,281.76,-0.12378,0.39345,-9.1,0.0482,-0.34,0.22
2008-07-11,99.60602255162114,112.14813628225934,175.112014,755.499464,272.293224,13709.1,27.49,301.923,-0.08967,0.51134,-9.1,0.0482,-0.36,0.22
2008-07-14,99.558313117104,111.92848351067614,175.863129,760.023798,271.792994,13741.29,28.48,299.3,-0.08922,0.50879,-9.1,0.0482,-0.36,0.22
2008-07-15,99.35778775722078,111.04665636903496,180.100637,778.045525,277.5047,13357.56,28.54,321.428,-0.10882,0.50624,-9.1,0.0547,-0.36,0.22
2008-07-16,99.37936219944189,111.37218681944823,179.486108,773.018331,282.347227,13503.8,25.1,327.453,-0.08236,0.74932,-9.1,0.0837,-0.36,0.22
2008-07-17,99.434489115292,112.46257942957156,178.726696,751.186916,283.080293,13460.25,25.01,325.132,-0.03681,0.74558,-9.1,0.2579,-0.36,0.22
2008-07-18,99.48972953816617,113.11501167350848,178.014829,737.933798,285.77222,13515.96,24.05,322.771,-0.03663,0.74185,-9.1,0.2579,-0.34,0.22
2008-07-21,99.52676424514128,113.55821359137546,177.444405,729.220503,287.464393,13689.19,23.05,319.332,-0.03645,0.73814,-9.1,0.2579,-0.34,0.22
2008-07-22,99.51187658278558,113.49734998253733,178.066686,730.410144,287.240762,13643.19,21.18,315.641,-0.04838,0.76289,-9.1,0.2579,-0.34,0.22
2008-07-23,99.54694822631731,114.2609621148328,177.662057,716.267979,283.830695,13512.66,21.31,317.426,-0.04813,0.75908,-9.1,0.2579,-0.34,0.22
2008-07-24,99.54671918535799,113.32093555218295,177.313434,733.778946,284.188597,13206.14,23.44,298.901,-0.06224,0.75528,-9.1,0.2331,-0.34,0.22
2008-07-25,99.54921431297677,113.52517885165963,180.858175,730.350796,284.743191,13378.81,22.91,298.31,0.03464,0.75151,-9.1,0.2981,-0.28,0.22
2008-07-28,99.54420277517222,112.62826931454275,177.50166,749.762721,286.087626,13303.96,24.23,290.867,0.03446,0.74775,-9.1,0.2981,-0.28,0.22
2008-07-29,99.58290968384146,112.54944265713833,177.113225,752.176902,286.114327,13342.55,22.03,292.874,0.03996,0.76101,-9.1,0.2981,-0.28,0.22
2008-07-30,99.6067796029336,112.63668886170561,176.912959,750.676056,286.407635,13683.21,21.21,298.955,0.04795,0.7572,-9.1,0.3135,-0.28,0.22
2008-07-31,99.57258763883856,112.14411145564551,177.038571,759.989309,290.049002,13592.91,22.94,294.593,0.0289,0.69329,-10.8,0.2874,-0.28,0.09
2008-08-01,99.55197699286661,111.41090436695387,177.817971,780.344496,288.341759,13496.53,22.57,293.462,0.00549,0.69284,-10.8,0.2435,-0.23,0.09
2008-08-04,99.55881579106786,111.34983975465896,177.748655,781.691553,288.080348,13496.53,23.49,289.683,0.03221,0.89973,-10.8,0.2626,-0.23,0.09
2008-08-05,99.6008660896698,111.56367294095213,177.23227,778.578852,287.556583,13242.2,21.14,295.26,0.03683,0.89523,-10.8,0.2626,-0.23,0.09
2008-08-06,99.6342584373184,111.91312161335227,176.855731,772.19925,287.279418,13453.51,20.23,311.885,0.03665,0.89076,-10.8,0.2626,-0.23,0.09
2008-08-07,99.62204021693988,111.29771206528842,176.808741,783.949402,288.383913,13385.17,21.15,295.58,0.0673,0.8863,-10.8,0.3864,-0.23,0.09
2008-08-08,99.62429211522132,111.38778421194624,176.710327,781.836961,287.987593,13341.74,20.66,291.41,0.08169,0.87942,-10.8,0.3931,-0.28,0.09
2008-08-11,99.61969812111252,111.83945325175874,177.166818,774.563448,287.97583,13203.19,20.12,279.205,0.08128,0.87503,-10.8,0.3931,-0.28,0.09
2008-08-12,99.60582594124018,111.65783532954991,177.27102,777.836388,289.045232,13167.0,21.17,273.647,0.10202,0.87065,-10.8,0.3931,-0.28,0.09
2008-08-13,99.5659241684513,111.8676222805771,178.319247,774.54528,289.666858,13377.22,21.55,276.262,0.11636,0.96111,-10.8,0.3784,-0.28,0.09
2008-08-14,99.53583365905696,111.56679027858651,178.95596,780.650582,291.304076,13358.91,20.34,271.003,0.10648,1.20188,-10.8,0.3695,-0.28,0.09
2008-08-15,99.47324365637314,111.5644317587357,180.625435,780.441077,294.954542,13096.7,19.58,266.633,0.12522,1.19587,-10.8,0.391,-0.25,0.09
2008-08-18,99.44598068802526,111.40558788499058,180.819374,785.478773,295.714441,13119.37,20.98,267.322,0.12459,1.18989,-10.8,0.4,-0.25,0.09
2008-08-19,99.32574026511655,111.12287711771864,183.413043,791.321245,299.942658,13063.85,21.28,272.752,0.11623,1.18394,-10.8,0.3552,-0.25,0.09
2008-08-20,99.27671739217784,110.77681220173585,184.059449,798.079038,301.360766,13350.14,20.42,280.196,0.11565,1.17802,-10.8,0.3552,-0.25,0.09
2008-08-21,99.21677048162633,110.86956161928836,185.062727,796.961478,301.641202,13539.22,19.82,279.427,0.07914,1.17213,-10.8,0.3639,-0.25,0.09
2008-08-22,99.19705066310235,111.09334745011594,185.600057,792.290431,301.683765,13447.29,18.81,282.241,0.07874,1.16627,-10.8,0.3639,-0.21,0.09
2008-08-25,99.12829885053952,110.72992844278504,186.70456,800.10452,303.35129,13288.96,20.97,271.618,0.09502,1.16044,-10.8,0.3696,-0.21,0.09
2008-08-26,98.88046133072345,110.82529328401478,190.915516,798.682855,303.005752,13299.07,20.49,274.454,0.09973,1.19903,-10.8,0.3641,-0.21,0.09
2008-08-27,98.754041869191,110.72900311326212,193.393754,801.37042,304.153832,13530.65,19.76,277.684,0.12281,1.19303,-10.8,0.389,-0.21,0.09
2008-08-28,98.53462063016399,111.03090197975408,197.768983,795.797998,305.635211,13750.48,19.43,270.052,0.15413,1.206,-10.8,0.3878,-0.21,0.09
2008-08-29,98.52189872236609,111.21352135113807,198.183125,793.024149,304.067991,13771.25,20.65,275.483,0.19238,1.18474,-10.8,0.3189,-0.29,0.09
2008-09-02,98.37873393441409,110.81692487974331,201.043746,803.232492,306.861793,13299.54,21.99,267.634,0.1864,1.14283,-11.5,0.3153,-0.29,0.02
2008-09-03,98.30012423950042,110.37688430618469,203.169829,810.768305,307.373431,13137.72,21.43,268.314,0.21197,1.13712,-11.5,0.4598,-0.29,0.02
2008-09-04,98.21377782474853,110.08545189187996,205.062377,816.674481,308.463534,12814.14,24.03,258.623,0.24066,1.11637,-11.5,0.4406,-0.29,0.02
2008-09-05,98.154911257837,110.13331807009288,205.932587,816.48654,311.407945,12816.42,23.06,253.125,0.2178,1.11078,-11.5,0.358,-0.32,0.02
2008-09-08,98.50713571504578,110.72544451951849,199.121783,806.776546,307.261577,12634.64,22.64,256.64,0.20878,1.10523,-11.5,0.2705,-0.32,0.02
2008-09-09,98.40883660527531,110.29267813022999,201.160964,814.943304,311.194944,12146.76,25.47,252.305,0.2281,1.0997,-11.5,0.2045,-0.32,0.02
2008-09-10,98.38723986703162,110.23571684294029,201.404213,816.683093,315.064589,12497.15,24.52,260.317,0.22696,1.09421,-11.5,0.2045,-0.32,0.02
2008-09-11,98.41261578110407,109.99129782886914,200.978965,821.243975,322.38177,12612.76,24.39,261.804,0.1954,0.78963,-11.5,0.202,-0.32,0.02
2008-09-12,98.47101109117453,110.44814657314474,200.530195,813.246257,326.497583,12769.58,25.66,285.052,0.2655,0.78568,-11.5,0.1102,-0.31,0.02
2008-09-15,98.0552166197436,107.61097564452132,206.811993,868.8364,370.218065,12254.03,31.7,322.666,0.19171,0.78176,-11.5,0.0376,-0.31,0.02
2008-09-16,97.58738728541337,106.59807878725722,214.893584,887.733569,374.621443,12226.99,30.3,355.982,0.17025,0.71274,-11.5,0.0602,-0.31,0.02
2008-09-17,96.8832525422232,105.03132939322481,227.868549,918.641708,390.255251,11877.69,36.22,401.407,0.14589,0.70918,-11.5,-0.0411,-0.31,0.02
2008-09-18,96.73797469940315,104.35654175891167,231.158137,936.848581,406.575514,12064.57,33.1,397.074,0.14332,0.70563,-11.5,-0.0377,-0.31,0.02
2008-09-19,97.37513725801529,107.92383455157066,220.319022,870.801353,387.51535,12912.99,32.07,330.67,0.1426,0.70211,-11.5,-0.0377,-0.44,0.02
2008-09-22,97.56040605771456,108.19851469552806,216.420748,867.257476,371.667923,12638.07,33.85,357.851,0.14189,0.6986,-11.5,-0.0377,-0.44,0.02
2008-09-23,97.32747950973236,107.31715378675702,221.918163,886.961606,377.562739,12532.63,35.72,417.484,0.1308,0.67235,-11.5,-0.0377,-0.44,0.02
2008-09-24,97.01801578348162,105.94991994817353,227.531635,911.736832,381.694314,12513.36,35.19,424.659,0.12321,0.66899,-11.5,-0.0495,-0.44,0.02
2008-09-25,96.85167630696,105.25237134846192,231.659842,930.283591,392.165244,12546.51,32.82,394.518,0.03761,0.66564,-11.5,-0.1307,-0.44,0.02
2008-09-26,96.73649201390101,103.63223234394871,234.52489,966.77248,418.593582,12126.0,34.74,391.352,-0.01157,0.6695,-11.5,-0.1307,-0.47,0.02
2008-09-29,96.41909799779778,101.09595407516379,240.294325,1016.035466,425.370061,11285.07,46.72,316.496,-0.01152,0.71822,-11.5,-0.1526,-0.47,0.02
2008-09-30,96.2877906400406,101.234462108057,245.484891,1017.647187,440.517307,11752.9,39.39,363.635,0.01603,0.68758,-12.7,-0.1526,-0.47,0.04
2008-10-01,95.87871233868667,99.90770370519881,254.968768,1047.924426,450.106255,11714.51,39.81,361.919,-0.04767,0.56679,-12.7,-0.1699,-0.47,0.04
2008-10-02,95.27406751556431,96.60531919613699,267.723517,1117.979957,459.960269,10900.54,45.26,368.032,-0.08027,0.56396,-12.7,-0.2006,-0.47,0.04
2008-10-03,95.0735158058362,95.83501448128955,271.914024,1139.968962,460.098588,10803.35,45.14,370.295,-0.0823,0.56114,-12.7,-0.1978,-0.63,0.04
2008-10-06,94.50003575501471,92.25680089726887,282.907892,1218.70535,474.768486,10230.43,52.05,350.276,-0.08189,0.55833,-12.7,-0.1978,-0.63,0.04
2008-10-07,94.63094482473204,92.02541618427948,280.910801,1229.112341,484.663408,9829.55,53.68,333.019,-0.1077,0.55554,-12.7,-0.3676,-0.63,0.04
2008-10-08,94.470389139161,91.39579723800195,284.915243,1252.216018,501.828162,10056.31,57.53,352.331,-0.07575,0.55276,-12.7,-0.3244,-0.63,0.04
2008-10-09,94.2359343001759,90.208010722168,290.227631,1285.873645,509.633856,9600.18,63.92,364.373,-0.06402,0.55,-12.7,-0.3245,-0.63,0.04
2008-10-10,94.12341336836067,85.49840933779804,294.471076,1410.895099,527.411194,9065.16,69.95,390.604,-0.06424,0.63721,-12.7,-0.3245,-0.69,0.04
2008-10-14,94.79452770209726,88.95686411077538,277.307308,1333.862573,516.185674,9955.66,55.13,403.151,-0.06299,0.63086,-12.7,-0.3245,-0.69,0.04
2008-10-15,94.70753064886802,86.37986777487355,277.702321,1401.208862,539.716689,9323.85,69.25,403.512,-0.11419,0.6277,-12.7,-0.3453,-0.69,0.04
2008-10-16,94.46636166671706,84.39278922911187,282.479061,1449.359906,548.564071,9269.97,67.61,382.942,-0.29858,0.55345,-12.7,-0.4307,-0.69,0.04
2008-10-17,94.25472579339572,83.83804228642937,287.319128,1470.41195,564.07315,9562.49,70.33,354.431,-0.3488,0.55068,-12.7,-0.5192,-0.72,0.04
2008-10-20,94.10517927570555,84.40381349562587,288.891321,1453.805054,567.152824,10251.4,52.97,317.282,-0.3152,0.54793,-12.7,-0.5192,-0.72,0.04
2008-10-21,94.02720907125794,83.85740046549743,289.689142,1462.381414,565.523321,9795.8,53.11,329.538,-0.31362,0.54519,-12.7,-0.5192,-0.72,0.04
2008-10-22,93.9047268846235,83.22153970773371,291.096582,1476.71139,565.111751,9236.88,69.65,313.875,-0.31205,0.54246,-12.7,-0.5192,-0.72,0.04
2008-10-23,93.67514068620729,82.24829762119387,297.663756,1500.920732,565.76017,9331.35,67.8,316.41,-0.31237,0.53406,-12.7,-0.5187,-0.72,0.04
2008-10-24,93.41301344282311,81.48815725866368,303.57493,1527.762032,575.822528,9294.09,79.13,325.422,-0.27087,0.53139,-12.7,-0.4979,-0.63,0.04
2008-10-27,93.2143974332379,81.16124713955303,308.378529,1540.55396,576.85657,8537.34,80.06,328.218,-0.25678,0.52873,-12.7,-0.4786,-0.63,0.04
2008-10-28,93.45284427372191,81.84663443544483,302.221252,1524.420482,572.75947,9151.63,66.96,352.988,-0.30356,0.52454,-12.7,-0.4786,-0.63,0.04
2008-10-29,93.54917525277118,82.85652099833555,300.936544,1487.269615,574.927038,9501.56,69.96,373.548,-0.2858,0.52192,-12.7,-0.4651,-0.63,0.04
2008-10-30,93.52204403364766,83.88099993644043,300.643056,1460.830766,572.214036,9856.21,62.9,401.595,-0.27979,0.52893,-12.7,-0.4602,-0.63,0.04
2008-10-31,93.54503325984757,83.48618514065663,301.754954,1477.287785,582.99744,9762.76,59.89,402.606,-0.31247,0.58383,-15.0,-0.4768,-0.65,0.01
2008-11-03,93.53280895873564,82.97383922302797,304.146005,1492.598406,580.700337,9721.26,53.68,388.69,-0.35738,0.51471,-15.0,-0.5118,-0.65,0.01
2008-11-04,93.59935143815107,83.01250681701183,302.24933,1483.886006,577.180332,10116.58,47.73,376.643,-0.40105,0.51214,-15.0,-0.5433,-0.65,0.01
2008-11-05,93.66580169310943,83.15329843947316,300.804562,1477.328869,562.544626,9887.2,54.56,383.512,-0.42335,0.50958,-15.0,-0.5686,-0.65,0.01
2008-11-06,93.66725600185555,82.64381414502203,301.037521,1490.042965,560.665591,9555.41,63.68,392.413,-0.42275,0.52172,-15.0,-0.5815,-0.65,0.01
2008-11-07,93.6313573785769,82.3288964392527,301.515233,1501.210921,559.620593,9596.21,56.1,399.386,-0.44263,0.51911,-15.0,-0.5901,-0.62,0.01
2008-11-10,93.76458827501014,82.05585524655828,297.778857,1507.729699,547.273659,9688.8,59.98,397.909,-0.44042,0.51651,-15.0,-0.5901,-0.62,0.01
2008-11-12,93.8926160905357,80.32814846906065,293.987037,1548.87477,551.65738,8922.57,66.46,407.881,-0.43603,0.51136,-15.0,-0.5901,-0.62,0.01
2008-11-13,93.96240264123773,79.78560326876321,295.090067,1566.793294,553.292701,9352.78,59.83,419.072,-0.47364,0.5088,-15.0,-0.6033,-0.62,0.01
2008-11-14,93.87591332925017,78.66732113166968,298.506036,1588.434693,559.149823,9055.96,66.31,411.721,-0.50289,0.42197,-15.0,-0.6155,-0.62,0.01
2008-11-17,93.80806957288003,77.78571997024616,296.506128,1611.453291,563.657973,8795.45,69.15,409.677,-0.46432,0.41986,-15.0,-0.5737,-0.62,0.01
2008-11-18,93.74051465134798,75.8783589196944,298.590515,1658.863621,569.528179,8835.73,67.64,401.93,-0.48444,0.41776,-15.0,-0.6315,-0.62,0.01
2008-11-19,93.51060820097094,73.50308917726603,304.046477,1721.813955,576.558288,8490.56,74.26,384.718,-0.4974,0.20444,-15.0,-0.6637,-0.62,0.01
2008-11-20,93.06863617210995,70.4719285042007,312.122957,1800.630746,593.220384,7724.76,80.86,345.246,-0.53053,0.20342,-15.0,-0.6773,-0.62,0.01
2008-11-21,92.91817045021578,69.43504444151485,317.884183,1836.367188,606.382639,8155.39,72.67,365.676,-0.52787,0.2024,-15.0,-0.6773,-0.64,0.01
2008-11-24,92.7991036088597,70.13609692397003,320.41107,1827.148226,600.830546,8440.87,64.7,377.041,-0.52526,0.20139,-15.0,-0.6846,-0.64,0.01
2008-11-25,92.62894036446414,69.54353397591345,322.970205,1835.278574,604.480998,8442.86,60.9,350.159,-0.52053,0.12762,-15.0,-0.6846,-0.64,0.01
2008-11-26,92.55327070416544,69.63782957390272,325.016723,1832.562829,607.735255,8643.52,54.92,349.487,-0.59951,0.07422,-15.0,-0.6889,-0.64,0.01
2008-11-28,92.49637024106397,69.70926786755864,326.541866,1828.183755,609.60698,9270.62,55.84,341.175,-0.59353,0.07348,-15.0,-0.6889,-0.63,0.01
2008-12-01,92.27035039280635,68.50630737479237,330.905136,1861.935744,613.453411,8406.21,68.51,319.135,-0.60034,0.03399,-16.5,-0.7001,-0.63,0.0
2008-12-02,92.18113691224069,68.51941541678728,333.900955,1861.166713,613.898977,8327.81,62.98,315.658,-0.60484,0.03382,-16.5,-0.6717,-0.63,0.0
2008-12-03,91.89406852722455,67.83075616521741,340.394627,1877.594482,618.024648,8296.96,60.72,314.675,-0.62571,0.00954,-16.5,-0.6874,-0.63,0.0
2008-12-04,91.4737499901193,67.29065155127088,348.684286,1890.477755,616.118068,8057.82,63.64,302.973,-0.6383,0.0095,-16.5,-0.691,-0.63,0.0
2008-12-05,91.37986143899907,67.01625804537909,350.639049,1906.524252,612.589365,8117.03,59.93,311.068,-0.65755,0.00945,-16.5,-0.7112,-0.71,0.0
2008-12-08,91.4372078225523,67.5805163764867,350.023629,1897.009933,612.135618,8567.12,58.49,313.992,-0.65426,0.0094,-16.5,-0.7112,-0.71,0.0
2008-12-09,91.3052954318185,67.56155068937565,352.32848,1891.908016,609.802795,8397.56,58.91,302.736,-0.64263,0.00935,-16.5,-0.7223,-0.71,0.0
2008-12-10,91.3222606780972,67.43789193552303,351.711161,1898.030672,605.9674,8634.0,55.73,307.623,-0.66783,0.00931,-16.5,-0.6757,-0.71,0.0
2008-12-11,91.23723986323375,66.39580438098274,352.401587,1924.998682,609.487567,8391.9,55.78,305.176,-0.71347,-0.20417,-16.5,-0.7043,-0.71,0.0
2008-12-12,91.01160614154912,65.16426333752804,357.061713,1954.807422,610.625332,8515.45,54.28,302.903,-0.71857,-0.20314,-16.5,-0.653,-0.68,0.0
2008-12-15,90.85854901375684,65.18623099342548,359.522715,1953.593219,607.469592,8461.83,56.76,293.544,-0.71684,-0.20213,-16.5,-0.6227,-0.68,0.0
2008-12-16,90.56423948867732,64.5767599676083,363.158199,1961.858249,609.268738,8724.11,52.37,272.045,-0.74447,-0.42591,-16.5,-0.7259,-0.68,0.0
2008-12-17,89.96243132770155,65.09709488061665,375.490967,1942.901447,597.609789,8724.11,49.84,263.46,-0.74075,-0.42378,-16.5,-0.7259,-0.68,0.0
2008-12-18,89.70306372384049,65.62978139657551,380.189572,1918.099031,590.554005,8425.35,47.34,250.916,-0.72491,-0.42167,-16.5,-0.7192,-0.68,0.0
2008-12-19,89.71799901860808,66.60762991144729,381.239725,1889.915355,583.348835,8552.0,44.93,254.037,-0.72128,-0.41956,-16.5,-0.7192,-0.66,0.0
2008-12-22,89.5930683233112,67.5231792484139,385.619541,1867.677244,576.65232,8249.53,44.56,260.65,-0.71768,-0.41746,-16.5,-0.7192,-0.66,0.0
2008-12-23,89.57252557886261,68.41969629357374,385.934873,1837.534638,574.352944,8311.91,45.02,262.671,-0.81559,-0.55607,-16.5,-0.7562,-0.66,0.0
2008-12-24,89.55592112276759,68.72830201505245,386.217763,1832.44471,570.427904,8310.55,44.21,261.801,-0.75405,-0.60515,-16.5,-0.7736,-0.66,0.0
2008-12-26,89.55602854905824,69.26453642042884,386.164717,1783.548643,571.734125,8310.55,43.38,259.224,-0.74652,-0.59911,-16.5,-0.7736,-0.65,0.0
2008-12-29,89.31644258451107,70.10773283854273,389.31223,1757.795782,569.659995,8637.29,43.9,261.569,-0.74279,-0.59612,-16.5,-0.7736,-0.65,0.0
2008-12-30,89.41396032003537,72.01780208359794,386.846534,1684.810625,562.676216,8830.72,41.63,253.932,-0.75825,-0.60395,-16.5,-0.7736,-0.65,0.0
2008-12-31,89.41612810150431,73.35954059614906,386.832127,1653.188611,557.426475,8987.7,40.0,263.218,-0.74844,-0.60094,-18.1,-0.7569,-0.65,0.0
2009-01-02,89.41987821391689,74.28726515360393,406.992618,1627.214162,554.450062,9234.11,39.19,276.282,-0.76542,-0.60698,-18.1,-0.7569,-0.55,0.0
2009-01-05,89.63954860414643,75.6174438187463,388.197114,1589.597172,551.562817,9285.51,39.08,293.989,-0.74054,-0.60394,-18.1,-0.676,-0.55,0.0
2009-01-06,89.71340274931313,77.79576074294157,386.445243,1522.675306,538.51967,9472.09,38.56,290.405,-0.78122,-0.60092,-18.1,-0.7382,-0.55,0.0
2009-01-07,89.99792218644829,78.69538199398944,379.03297,1496.835078,523.241818,9121.32,43.39,297.65,-0.80082,-0.59792,-18.1,-0.7703,-0.55,0.0
2009-01-08,90.30351700497697,78.0828804480946,370.046392,1522.909746,519.796894,9221.58,42.56,298.531,-0.80911,-0.59493,-18.1,-0.8245,-0.55,0.0
2009-01-09,90.28966108176635,78.31141962570003,369.988575,1520.630246,520.606461,9085.18,42.82,299.708,-0.81835,-0.59195,-18.1,-0.8297,-0.6,0.0
2009-01-12,90.2747375299862,78.37780854274872,371.016054,1521.421734,518.153369,8793.33,45.84,292.727,-0.81426,-0.58899,-18.1,-0.8297,-0.6,0.0
2009-01-13,90.2036901570806,78.04730987405037,372.95545,1534.954302,521.200572,8961.55,43.27,294.747,-0.75386,-0.58605,-18.1,-0.8297,-0.6,0.0
2009-01-14,90.14764859879297,77.23594015033966,374.877195,1549.950497,518.420432,8688.36,49.14,282.687,-0.81762,-0.50879,-18.1,-0.8838,-0.6,0.0
2009-01-15,90.15097934956475,76.7709030185696,375.262866,1553.689525,516.218092,8879.61,51.0,279.63,-0.78829,-0.50625,-18.1,-0.8668,-0.6,0.0
2009-01-16,90.63360290099263,77.31734869973003,363.975595,1536.403375,515.321653,8920.4,46.11,276.876,-0.84187,-0.42559,-18.1,-0.8998,-0.6,0.0
2009-01-20,90.55332778366694,77.37129583869363,366.430036,1556.78316,513.98703,8504.93,56.65,287.529,-0.83347,-0.42135,-18.1,-0.8998,-0.6,0.0
2009-01-21,90.4396110344313,77.57969635521457,367.911525,1522.923746,511.828336,8757.89,46.42,306.412,-0.8338,-0.41924,-18.1,-0.8901,-0.6,0.0
