Date,cad_oas,us_hy_oas,us_ig_oas,tsx,vix,us_3m_10y,us_growth_surprises,us_inflation_surprises,us_lei_yoy,us_hard_data_surprises,us_equity_revisions,us_economic_regime,cad_ig_er_index,us_hy_er_index,us_ig_er_index
2003-02-06,105.602692,786.538637,166.483613,6489.25,33.35,364.78,0.18014,-0.04992,3.2,0.2068,-0.23,0.99,100.77876712107674,89.8252984343882,98.47641510166109
2003-02-07,109.088964,790.091613,166.407435,6477.74,34.01,364.45,0.2093,-0.04967,3.2,0.2343,-0.26,0.99,100.84545039865723,89.70119711560696,98.4896685618942
2003-02-10,112.90104,786.973549,166.179953,6444.11,33.99,368.714,0.20825,-0.04942,3.2,0.2343,-0.26,0.99,100.93944906125324,89.89406422155734,98.50379999314231
2003-02-11,106.440052,789.611598,166.66667,6474.04,33.68,369.224,0.20721,-0.04917,3.2,0.2343,-0.26,0.99,100.888737928911,89.83557857577141,98.4937657599642
2003-02-12,102.918025,797.274205,167.168963,6452.54,34.33,367.674,0.20618,-0.04893,3.2,0.2343,-0.26,0.99,100.90825237734748,89.54266564719309,98.478477358023
2003-02-13,103.810011,808.506367,169.425399,6453.13,33.7,364.601,0.21509,-0.00702,3.2,0.2713,-0.26,0.99,100.9342299400785,89.14426941567194,98.3598107956356
2003-02-14,113.512726,815.287181,169.723516,6487.13,32.62,371.245,0.25367,-0.00698,3.2,0.3175,-0.17,0.99,100.9284387636735,88.89009950980655,98.28177965839245
2003-02-17,113.512726,815.287181,169.723516,6564.11,32.62,371.245,0.2524,-0.00695,3.2,0.3175,-0.17,0.99,100.9284387636735,88.89009950980655,98.28177965839245
2003-02-18,111.947921,816.328722,170.014587,6592.55,31.11,369.016,0.23003,-0.00692,3.2,0.3175,-0.17,0.99,100.75314469668974,88.94976612325141,98.2784794628994
2003-02-19,110.507148,821.767479,170.212959,6559.68,31.31,364.44,0.23115,-0.00688,3.2,0.2661,-0.17,0.99,100.73120582370599,88.77244235522569,98.27955156306105
2003-02-20,108.17795,819.881803,169.120737,6566.11,31.16,362.527,0.17926,-0.00685,3.2,0.256,-0.17,0.99,100.74866511075975,88.86101926506045,98.3635060780854
2003-02-21,113.214269,814.853088,168.881625,6558.63,30.25,366.187,0.17836,-0.05951,3.2,0.256,-0.18,0.99,100.852602602409,89.09241522411159,98.39362145942326
2003-02-24,105.075613,816.954544,168.266285,6502.3,31.98,361.592,0.17842,-0.05921,3.2,0.256,-0.18,0.99,100.81078203565573,89.0957396220589,98.42407437184019
2003-02-25,107.582381,816.359973,168.662403,6503.49,31.74,358.472,0.13772,-0.05891,3.2,0.256,-0.18,0.99,100.84965152384024,89.0751446559545,98.39794888100386
2003-02-26,107.171879,817.129729,168.870933,6508.33,31.94,354.782,0.13703,-0.05862,3.2,0.256,-0.18,0.99,100.84667118671473,89.02226730592314,98.40083447907315
2003-02-27,113.26492,812.881411,168.515772,6582.19,30.53,352.393,0.12739,-0.05832,3.2,0.1383,-0.18,0.99,100.86410323304324,89.12944575701076,98.4102180381768
2003-02-28,106.929516,800.036397,165.91452,6555.12,29.63,347.721,0.16672,-0.05803,2.2,0.1383,-0.14,0.69,100.8394322162085,89.64553556061763,98.5710389155644
2003-03-03,106.473887,795.085376,163.221281,6472.53,30.43,348.719,0.15366,-0.05386,2.2,0.1066,-0.14,0.69,100.90271141204849,89.64770500340954,98.6546490708462
2003-03-04,114.440506,795.094006,164.803276,6422.33,31.83,348.555,0.14218,-0.05359,2.2,0.0888,-0.14,0.69,100.8843773950395,89.6488035981407,98.54396911812525
2003-03-05,104.688597,798.273098,167.281176,6389.87,30.38,349.362,0.14147,-0.05332,2.2,0.0888,-0.14,0.69,100.81242555941249,89.54922166515856,98.44971697861831
2003-03-06,110.212487,794.152731,168.250404,6328.6,31.37,353.995,0.14874,-0.06209,2.2,-0.022,-0.14,0.69,100.91223961239149,89.69132970594595,98.393450742837
2003-03-07,122.859406,798.159309,169.850543,6359.86,31.08,357.172,0.14354,-0.06178,2.2,0.0134,-0.22,0.69,100.42468309403549,89.5748569873578,98.3065218571185
2003-03-10,122.34397,801.910279,171.032153,6277.67,33.31,357.304,0.14282,-0.06147,2.2,0.0134,-0.22,0.69,100.40952615272325,89.5094667560595,98.250634124397
2003-03-11,129.639932,798.679949,170.850848,6290.73,33.61,356.842,0.12315,-0.06117,2.2,0.0555,-0.22,0.69,100.38653094494924,89.65681978463594,98.25010831731134
2003-03-12,138.930096,794.722916,172.63693,6228.63,33.51,352.349,0.13487,-0.06086,2.2,0.0555,-0.22,0.69,100.25466666533998,89.73114531088649,98.16343501871056
2003-03-13,145.460428,778.740853,169.810342,6295.44,31.76,361.752,0.10068,-0.0427,2.2,-0.0604,-0.22,0.69,100.34541359247375,90.3479381863764,98.32283650962388
2003-03-14,129.313251,766.877592,169.234777,6304.49,30.98,358.429,0.09128,-0.04249,2.2,-0.0239,-0.23,0.69,100.26262095711299,90.72972630149626,98.34688023363134
2003-03-17,140.368214,757.373373,168.458212,6406.63,31.75,366.251,0.09012,-0.04228,2.2,-0.0239,-0.23,0.69,100.36487255054399,91.165708866408,98.38707959983815
2003-03-18,135.207251,747.859909,166.915769,6438.61,30.43,372.818,0.08998,-0.04206,2.2,-0.1319,-0.23,0.69,100.29483866375773,91.56886885440345,98.48890375158778
2003-03-19,137.780235,747.304771,166.457276,6453.48,31.54,377.637,0.08953,-0.04185,2.2,-0.1319,-0.23,0.69,100.34086842702,91.58243350789525,98.51847283984965
2003-03-20,131.955106,745.214377,165.931907,6475.58,30.44,377.593,0.0762,-0.04165,2.2,-0.1355,-0.23,0.69,100.32019574330249,91.71051907512924,98.53030008494505
2003-03-21,137.815456,734.341475,164.44848,6535.9,28.67,386.272,0.07582,-0.04586,2.2,-0.1355,-0.21,0.69,100.42191059355449,92.16898424681604,98.61413363507398
2003-03-24,120.43784,743.4376,164.701663,6364.04,30.39,375.533,0.07544,-0.04563,2.2,-0.1355,-0.21,0.69,100.26993055172174,91.74754613969459,98.6513030257557
2003-03-25,131.086055,741.354336,163.557498,6384.96,28.75,375.225,0.0766,-0.04541,2.2,-0.1355,-0.21,0.69,100.4166238750245,91.88215650988985,98.692507181013
2003-03-26,119.118981,741.681327,160.8758,6357.0,28.23,376.668,0.04781,-0.04518,2.2,-0.1794,-0.21,0.69,100.62212588847899,91.92467914936128,98.87883799400309
2003-03-27,116.642502,742.624486,161.227552,6353.44,27.96,378.084,0.07659,-0.04495,2.2,-0.1514,-0.21,0.69,100.73686684997924,91.9411311907416,98.85855783907995
2003-03-28,115.676431,743.618095,161.070229,6379.48,27.75,379.056,0.10668,-0.0286,2.2,-0.1244,-0.16,0.69,100.72548728923499,91.88374240551988,98.8705499476215
2003-03-31,117.389155,729.973437,160.829545,6343.29,29.15,371.266,0.09889,-0.02845,1.7,-0.1244,-0.16,0.66,100.5863800034565,92.40636915125636,98.92417836826439
2003-04-01,112.481996,719.516066,158.5845,6335.12,28.36,371.676,0.097,-0.00304,1.7,-0.0878,-0.16,0.66,100.55430152718525,92.62963446879685,98.96007860306774
2003-04-02,114.302537,707.84835,157.538724,6411.15,28.02,380.308,0.0778,-0.00302,1.7,-0.1098,-0.16,0.66,100.56879661976548,93.11206322579129,99.00143884206106
2003-04-03,104.383843,704.889105,156.656772,6396.63,28.21,383.139,0.06884,-0.00301,1.7,-0.1262,-0.16,0.66,100.55157846357599,93.3441936045246,99.08588697190049
2003-04-04,108.676861,695.364143,156.97083,6394.98,29.13,386.232,0.0662,-0.00299,1.7,-0.0875,-0.21,0.66,100.62460782122399,93.50781571987339,99.07010202857415
2003-04-07,109.440603,683.606033,155.681546,6434.33,28.45,382.021,0.06282,-0.00298,1.7,-0.0709,-0.21,0.66,100.61115897427649,94.07036558889818,99.1477097886834
2003-04-08,106.329708,690.739936,156.169303,6438.71,27.13,378.161,0.0663,-0.00296,1.7,-0.0823,-0.21,0.66,100.52733623593498,93.82457951291084,99.14316580091909
2003-04-09,104.333742,695.316027,156.850258,6414.51,27.11,378.196,0.06597,-0.00295,1.7,-0.0823,-0.21,0.66,100.671336763101,93.67280175748905,99.10890737191379
2003-04-10,108.321293,691.919685,156.725477,6418.47,25.6,380.594,0.07787,-0.00293,1.7,-0.0741,-0.21,0.66,100.76779112663249,93.85974494930903,99.10769089429635
2003-04-11,107.478118,687.182811,156.05955,6432.08,24.44,378.376,0.13007,-0.00292,1.7,0.0104,-0.22,0.66,100.77289119574873,94.06231471906494,99.14561729109765
2003-04-14,107.687834,671.870996,154.368813,6462.43,23.41,380.531,0.15408,-0.0029,1.7,-0.0107,-0.22,0.66,100.85685921795823,94.70718982624999,99.2547539658789
2003-04-15,99.104485,668.077758,149.39377,6488.18,22.56,377.961,0.08249,-0.00289,1.7,-0.0677,-0.22,0.66,100.84980286120275,94.9768943992056,99.50073900724485
2003-04-16,103.156403,669.579388,148.173037,6481.44,22.52,373.917,0.07338,-0.08106,1.7,-0.1355,-0.22,0.66,100.91276424858148,94.9312320505617,99.59831182823521
2003-04-17,102.021668,665.575537,147.536926,6525.68,21.5,372.456,0.06648,-0.08066,1.7,-0.1565,-0.22,0.66,100.985077276047,95.1498116491384,99.63564998445645
2003-04-18,102.021668,665.575537,147.536926,6525.68,21.5,372.456,0.06295,-0.08025,1.7,-0.1565,-0.28,0.66,100.985077276047,95.1498116491384,99.63564998445645
2003-04-21,95.013904,660.977397,145.555096,6570.76,21.95,372.758,0.06263,-0.07985,1.7,-0.1565,-0.28,0.66,101.06635048428824,95.4355537975852,99.80195818068779
2003-04-22,100.816384,658.407338,145.276098,6582.92,20.7,372.736,0.06232,-0.07945,1.7,-0.1565,-0.28,0.66,101.1208006584,95.57558864184364,99.83794328602261
2003-04-23,100.845694,653.341007,142.095808,6616.87,20.8,372.34,0.06201,-0.07906,1.7,-0.1565,-0.28,0.66,101.12021145160199,95.71597552198278,100.04816369033085
2003-04-24,93.620655,655.427322,142.112837,6561.55,20.33,369.237,0.09028,-0.07866,1.7,-0.1177,-0.28,0.66,100.93037285516623,95.67696196923349,100.07538664493596
2003-04-25,96.321327,650.52534,143.012138,6521.69,20.8,367.909,0.11321,-0.07827,1.7,-0.0481,-0.11,0.66,100.95907045475924,95.93113881176649,100.03615109579894
2003-04-28,100.402138,642.669652,142.436377,6548.66,20.84,369.448,0.11264,-0.10404,1.7,-0.0711,-0.11,0.66,100.96991932581899,96.25858507290793,100.06296823269044
2003-04-29,100.008852,637.795269,141.645145,6545.39,20.76,370.503,0.14577,-0.01133,1.7,-0.0711,-0.11,0.66,101.16318924472048,96.49974785993989,100.11793116927616
2003-04-30,95.375922,613.528554,133.809423,6586.07,21.21,364.493,0.14055,-0.01127,0.5,-0.0711,-0.11,0.58,101.13514340470199,97.69517413536865,100.54359590543189
2003-05-01,89.729797,616.193096,132.269954,6569.31,21.59,367.984,0.10335,-0.02269,0.5,-0.0969,-0.11,0.58,101.16735707568374,97.66411260493929,100.5848098159227
2003-05-02,93.426036,609.55695,131.274822,6618.11,20.63,371.491,0.11505,-0.02258,0.5,-0.1219,-0.21,0.58,101.20893752048849,97.94860008363395,100.64429040114224
2003-05-05,88.885374,611.542928,131.070196,6659.67,21.13,369.609,0.11448,-0.02246,0.5,-0.1219,-0.21,0.58,101.18046692693923,97.94240563946715,100.70333492742435
2003-05-06,84.580556,620.91456,131.173714,6693.71,20.8,364.855,0.1139,-0.02235,0.5,-0.1219,-0.21,0.58,101.13941212724025,97.6429557687593,100.75659655128764
2003-05-07,85.43141,628.722985,130.191421,6650.59,21.0,357.592,0.11993,-0.02224,0.5,-0.1646,-0.21,0.58,101.10626520918973,97.37529144316156,100.85192176647959
2003-05-08,92.516497,630.091388,130.903086,6620.77,21.24,359.082,0.12329,-0.02213,0.5,-0.1382,-0.21,0.58,101.09378492136224,97.27778010545799,100.8012277200735
2003-05-09,90.45331,629.79341,130.843105,6650.03,19.69,356.842,0.12267,-0.02202,0.5,-0.1382,-0.15,0.58,101.05756383702148,97.3318063410606,100.8090923893212
2003-05-12,90.477231,634.191409,130.040782,6717.5,19.52,356.403,0.12206,-0.02191,0.5,-0.1382,-0.15,0.58,101.02890760297423,97.21117248899589,100.8509794109235
2003-05-13,91.273203,634.90468,131.393855,6702.91,19.91,353.347,0.10804,-0.0218,0.5,-0.1382,-0.15,0.58,101.00321051882173,97.19919459821759,100.77620066852926
2003-05-14,90.517332,643.054043,131.585536,6742.38,20.0,347.76,0.08198,-0.15262,0.5,-0.233,-0.15,0.58,100.79051493606974,96.80264265319458,100.79801532168194
2003-05-15,94.845724,635.982846,132.103549,6758.43,19.24,343.17,0.12697,-0.15186,0.5,-0.2052,-0.15,0.58,100.8374264916975,97.12944640549959,100.66515879664546
2003-05-16,89.234415,640.444562,133.312052,6742.03,18.4,338.409,0.14377,-0.22486,0.5,-0.3199,-0.15,0.58,100.84651480477349,97.0513100474863,100.61954527584615
2003-05-19,93.916201,642.950612,134.164973,6742.03,20.51,343.636,0.14306,-0.22374,0.5,-0.3199,-0.15,0.58,100.86048526116375,97.01605356732584,100.56370631929215
2003-05-20,84.887059,650.145009,136.629232,6732.11,21.29,334.87,0.14321,-0.22262,0.5,-0.3199,-0.15,0.58,100.77300116756548,96.6288479148104,100.444722711816
2003-05-21,95.008555,645.554365,134.967504,6726.4,21.21,327.786,0.14249,-0.22151,0.5,-0.3199,-0.15,0.58,100.83550349827799,96.77753885315019,100.5430632696828
2003-05-22,85.332628,649.83967,135.757789,6779.34,19.78,319.201,0.14321,-0.2204,0.5,-0.3051,-0.15,0.58,100.75743561537449,96.53489161925185,100.5355692993081
2003-05-23,92.082417,652.208815,134.347116,6782.9,19.17,318.786,0.1425,-0.2193,0.5,-0.3051,-0.2,0.58,100.78131866900848,96.46459542979345,100.6281152484759
2003-05-26,92.082417,652.208815,134.347116,6784.85,19.17,318.786,0.14179,-0.2182,0.5,-0.3051,-0.2,0.58,100.78131866900848,96.46459542979345,100.6281152484759
2003-05-27,96.431991,651.701744,135.009526,6840.24,19.99,330.692,0.14944,-0.21711,0.5,-0.2647,-0.2,0.58,100.832496929343,96.60658034473094,100.57689344393745
2003-05-28,100.164192,651.081086,134.314115,6836.21,20.03,330.632,0.13113,-0.21602,0.5,-0.2903,-0.2,0.58,100.71597220479674,96.69790677618565,100.6080662925867
2003-05-29,89.236083,662.703524,131.813117,6836.56,20.43,325.028,0.13543,-0.21494,0.5,-0.29,-0.2,0.58,100.53580911040349,96.334063820147,100.76540747818485
2003-05-30,98.637704,659.857887,130.736857,6859.8,19.47,327.324,0.13526,-0.24004,0.5,-0.3398,-0.17,0.58,100.61316268095598,96.51979136097009,100.85206126631864
2003-05-31,98.637704,659.857887,130.736857,6859.8,19.47,327.324,0.13526,-0.24004,0.9,-0.3398,-0.17,0.92,100.61316268095598,96.51979136097009,100.85206126631864
2003-06-02,106.654342,648.859449,129.169453,6940.16,20.85,329.865,0.14029,-0.28638,0.9,-0.3398,-0.17,0.92,100.75613108730974,96.8144315197808,100.8892550450841
2003-06-03,92.182473,653.063349,130.446095,6931.25,20.84,328.592,0.13691,-0.28495,0.9,-0.3078,-0.17,0.92,100.74214045260449,96.52132176325934,100.844843369052
2003-06-04,100.837538,654.809322,131.734017,7001.33,20.62,331.019,0.13283,-0.28654,0.9,-0.3078,-0.17,0.92,100.82788416653399,96.47538108082799,100.79277968786249
2003-06-05,103.320036,648.037167,130.048447,7034.87,20.83,336.175,0.09398,-0.2851,0.9,-0.3603,-0.17,0.92,100.85914138538473,96.76755265305655,100.85782075617705
2003-06-06,94.474599,639.869376,129.19183,7046.88,21.25,335.241,0.11145,-0.28368,0.9,-0.1229,-0.14,0.92,100.79843593362298,97.08036861514616,100.91061412883236
2003-06-09,96.258517,647.113155,126.968172,6972.42,22.15,331.85,0.09952,-0.28226,0.9,-0.0976,-0.14,0.92,100.77200334988875,96.88197471928544,101.07380552796046
2003-06-10,95.043252,654.435519,127.660666,7042.7,20.64,327.994,0.09902,-0.28085,0.9,-0.0976,-0.14,0.92,100.76800098110849,96.60338080680044,101.0793065041311
2003-06-11,104.965238,642.430842,126.861324,7100.77,20.21,333.108,0.09852,-0.27944,0.9,-0.0976,-0.14,0.92,100.96183690174574,97.0020770491953,101.11594521011041
2003-06-12,93.435614,640.210915,126.475075,7106.86,20.41,330.018,0.08579,-0.2959,0.9,-0.0753,-0.14,0.92,100.91797630734598,97.16248575327839,101.17419370933891
2003-06-13,91.007856,625.312803,125.891113,7010.55,20.66,332.219,0.06132,-0.29442,0.9,-0.0753,-0.15,0.92,100.87646245098074,97.89568978443148,101.25809554610234
2003-06-16,106.223576,614.764697,124.369803,7099.27,20.22,336.43,0.10263,-0.29295,0.9,-0.0753,-0.15,0.92,101.06713542074174,98.3419065353036,101.30421829009035
2003-06-17,103.936612,603.756405,121.787552,7121.02,20.01,340.875,0.11821,-0.2133,0.9,-0.0533,-0.15,0.92,101.14643619869173,98.85320570284924,101.42236489853221
2003-06-18,93.872885,595.194731,120.920524,7103.49,19.76,351.465,0.11762,-0.21223,0.9,-0.0533,-0.15,0.92,101.13120560652973,99.26024588928344,101.44192121512965
2003-06-19,98.031073,598.479801,121.702633,7078.48,19.8,359.984,0.15137,-0.21117,0.9,-0.037,-0.15,0.92,101.18359053010124,99.21951551130314,101.38637296453395
2003-06-20,101.755152,593.428763,122.170372,7070.91,19.14,361.692,0.15062,-0.21011,0.9,-0.037,-0.02,0.92,101.19504575952674,99.45648248152055,101.3586242028432
2003-06-23,88.224583,603.443857,125.071083,7014.66,20.58,356.092,0.14986,-0.20906,0.9,-0.037,-0.02,0.92,101.06448802581374,99.06983696491379,101.20913207811914
2003-06-24,94.34153,606.921965,125.264358,6988.88,20.75,352.527,0.15371,-0.20802,0.9,-0.037,-0.02,0.92,101.10745472085898,98.88538750509599,101.23114183594186
2003-06-25,105.44641,594.894679,123.564746,6970.62,20.81,354.747,0.16583,-0.20698,0.9,0.0206,-0.02,0.92,101.22262548046874,99.35039568849649,101.24713359021841
2003-06-26,103.175821,579.371007,122.614386,6991.4,19.4,367.595,0.15483,-0.20594,0.9,0.0288,-0.02,0.92,101.27304402724349,99.92375548689245,101.24212232676946
2003-06-27,96.11346,581.140396,122.113969,6979.12,19.16,372.247,0.17632,-0.218,0.9,-0.0052,-0.09,0.92,101.19373215122023,99.9372672482938,101.25035281727341
2003-06-30,89.258327,587.460552,123.329521,6983.14,19.52,370.436,0.17371,-0.21691,1.4,-0.0052,-0.09,0.97,101.05963413214049,99.75681591026394,101.2456020185589
2003-07-01,90.134253,582.809559,123.473619,6983.14,19.46,370.813,0.16574,-0.18272,1.4,-0.0015,-0.09,0.97,101.12225652382725,99.82537793282235,101.22062959632224
2003-07-02,92.256437,586.165134,123.570063,6990.3,19.03,372.022,0.17561,-0.18181,1.4,0.0181,-0.09,0.97,101.13858683415674,99.7132007456455,101.22646712804864
2003-07-03,95.689324,577.450497,123.577198,6999.78,19.39,382.717,0.1558,-0.1809,1.4,-0.0377,-0.09,0.97,101.20692876923023,100.09687303310218,101.18501323881374
2003-07-04,95.689324,577.450497,123.577198,7001.88,19.39,382.717,0.15502,-0.17999,1.4,-0.0377,-0.06,0.97,101.20692876923023,100.09687303310218,101.18501323881374
2003-07-07,101.151782,571.154492,122.080907,7068.43,20.06,386.661,0.15424,-0.17909,1.4,-0.0377,-0.06,0.97,101.21667590429098,100.41855492346805,101.2414755547884
2003-07-08,89.06617,567.840522,120.499344,7089.6,19.48,383.494,0.15855,-0.1782,1.4,-0.0372,-0.06,0.97,101.18463576681823,100.56837307029285,101.34893530493099
2003-07-09,85.449103,569.291872,119.669511,7117.29,18.93,382.648,0.13881,-0.17731,1.4,0.0032,-0.06,0.97,101.29502527468875,100.5298598246942,101.39026432717709
2003-07-10,86.685599,572.174646,119.880698,7071.54,19.19,381.612,0.12963,-0.15857,1.4,-0.0095,-0.06,0.97,101.28856316930998,100.4612110937908,101.38388147789804
2003-07-11,91.715335,576.468501,121.101978,7077.56,18.47,379.844,0.12737,-0.15777,1.4,-0.0095,0.04,0.97,101.32338892316848,100.3512423681611,101.33593645629225
2003-07-14,89.160277,564.982975,119.801063,7115.98,19.59,388.906,0.12673,-0.15699,1.4,-0.0095,0.04,0.97,101.37383571958425,100.88873612673125,101.3770381815978
2003-07-15,86.12677,533.747236,118.241503,7116.08,19.55,406.73,0.13775,-0.1562,1.4,0.0527,0.04,0.97,101.53985986865699,101.73930510534254,101.3729292772476
2003-07-16,78.859204,532.253085,116.999108,7082.01,19.76,400.922,0.12511,-0.18296,1.4,0.0997,0.04,0.97,101.483247588093,101.8489798896827,101.4788106306099
2003-07-17,76.599839,529.489958,116.447058,7069.35,20.22,400.398,0.14804,-0.18204,1.4,0.1246,0.04,0.97,101.58409577971572,101.8790520778956,101.50992884995155
2003-07-18,82.115901,523.250337,115.779641,7114.65,19.11,403.78,0.14543,-0.18113,1.4,0.1246,0.06,0.97,101.63543243982298,101.91945903374905,101.55268994047545
2003-07-21,90.88112,504.600431,114.069392,7135.96,19.78,419.033,0.14471,-0.18023,1.4,0.1246,0.06,0.97,101.76134512542299,102.70213797947568,101.56291635175351
2003-07-22,74.478612,509.318039,113.939846,7185.18,19.17,414.094,0.14398,-0.17933,1.4,0.1246,0.06,0.97,101.68756412554124,102.54633002017829,101.59564223357596
2003-07-23,77.458616,512.915213,113.245349,7231.34,18.64,414.747,0.14326,-0.17843,1.4,0.1246,0.06,0.97,101.6929426554045,102.3838143033117,101.62146628769715
2003-07-24,82.838635,510.275136,113.735227,7251.44,18.6,417.8,0.14706,-0.17754,1.4,0.1387,0.06,0.97,101.81238516429974,102.44975426551729,101.58948375466741
2003-07-25,81.627648,510.701471,113.329881,7262.62,17.75,420.259,0.17065,-0.17665,1.4,0.1549,0.07,0.97,101.8239322050585,102.41095835071394,101.60358494469165
2003-07-28,82.989066,501.094866,112.644739,7284.54,18.36,423.591,0.1698,-0.17577,1.4,0.1549,0.07,0.97,101.84888370047175,102.83193603652344,101.6033381372841
2003-07-29,84.324207,502.404533,114.01893,7227.35,18.67,435.518,0.14322,-0.17489,1.4,0.1549,0.07,0.97,101.84866173900673,102.7802309833165,101.47331062996261
2003-07-30,79.393305,516.04799,114.796499,7204.99,18.85,428.939,0.14251,-0.17401,1.4,0.1549,0.07,0.97,101.8201063965345,102.13735623765058,101.44480096005886
2003-07-31,89.365314,523.911976,118.719534,7257.92,19.49,440.911,0.16732,-0.17314,2.4,0.1623,0.07,0.99,101.8333030145445,101.75924542344221,101.16764697213705
2003-08-01,79.281847,538.601491,117.467475,7218.58,20.75,438.373,0.1829,-0.20342,2.4,0.2333,0.04,0.99,101.702065271616,101.30591078452905,101.30135805562816
2003-08-04,80.522003,548.724433,118.90748,7218.58,21.27,435.86,0.18734,-0.2024,2.4,0.2445,0.04,0.99,101.755517628051,100.89793935046954,101.22375517313564
2003-08-05,90.879769,539.53747,119.709702,7189.54,22.68,442.131,0.1864,-0.20139,2.4,0.2445,0.04,0.99,101.75172713157824,101.2125337007151,101.16902148453721
2003-08-06,77.235788,562.813611,121.309296,7139.06,21.5,430.141,0.18547,-0.20038,2.4,0.2445,0.04,0.99,101.6325772082505,100.27547574921664,101.12848556277464
2003-08-07,78.038774,571.384207,121.12065,7180.27,20.26,428.097,0.19219,-0.2263,2.4,0.1096,0.04,0.99,101.66921598371174,99.9212522169723,101.16660121110584
2003-08-08,78.770347,571.369499,121.347582,7251.96,19.59,427.738,0.19123,-0.22517,2.4,0.1096,0.06,0.99,101.70066489655498,99.9741945982624,101.1554343953184
2003-08-11,88.411413,568.511811,119.954024,7317.81,19.75,432.817,0.19027,-0.22404,2.4,0.1096,0.06,0.99,101.812731222402,100.25092081299609,101.24050490905515
2003-08-12,80.134711,575.660238,120.941676,7354.02,17.94,440.831,0.18932,-0.22292,2.4,0.1096,0.06,0.99,101.76124826951099,100.07155419636219,101.21401749905594
2003-08-13,89.254963,556.553395,120.937594,7372.28,18.77,450.476,0.21441,-0.20395,2.4,0.1366,0.06,0.99,101.84453325575772,100.58057726985159,101.16985360595476
2003-08-14,77.514682,563.644506,120.613013,7393.76,18.47,442.292,0.22597,-0.20293,2.4,0.1365,0.06,0.99,101.77280035484848,100.22011420510104,101.19156192706231
2003-08-15,80.741164,571.665667,124.536818,7390.55,18.27,445.519,0.22509,-0.17438,2.4,0.1712,0.07,0.99,101.75281776950398,99.88876606843459,100.9282545175704
2003-08-18,74.999854,570.863821,124.213224,7411.33,18.18,439.06,0.25988,-0.17351,2.4,0.1712,0.07,0.99,101.7236984431275,99.94577767235553,100.99147525931384
2003-08-19,69.982483,566.663236,123.557367,7474.91,17.86,428.949,0.25556,-0.17264,2.4,0.1899,0.07,0.99,101.63256005668273,100.12520932024819,101.06582769800414
2003-08-20,86.163292,548.651606,122.052186,7491.07,17.82,433.343,0.25428,-0.17178,2.4,0.1899,0.07,0.99,101.73972607873199,100.89537451762445,101.16595931674154
2003-08-21,87.803091,527.730183,118.057029,7516.45,17.84,432.055,0.27311,-0.17092,2.4,0.1964,0.07,0.99,101.80467503013823,101.76581704890974,101.36061134390714
2003-08-22,79.077647,529.469183,118.647366,7467.18,18.55,428.854,0.27175,-0.17006,2.4,0.1964,0.19,0.99,101.74426115502824,101.73870334942823,101.3695734769236
2003-08-25,82.596615,521.808634,118.584588,7441.15,19.53,430.985,0.27039,-0.16921,2.4,0.1964,0.19,0.99,101.8170756136215,102.11862029846299,101.35292714647919
2003-08-26,78.58902,523.994115,118.699749,7442.82,19.49,427.842,0.28901,-0.16837,2.4,0.1767,0.19,0.99,101.77541243772524,102.04685526964029,101.35553862248715
2003-08-27,86.812609,513.224696,117.840679,7500.61,19.13,432.779,0.28757,-0.16753,2.4,0.1767,0.19,0.99,101.82816258879824,102.48895337412489,101.39271191526225
2003-08-28,75.045579,519.178535,117.849763,7516.95,18.48,423.586,0.29665,-0.16669,2.4,0.1755,0.19,0.99,101.738927017458,102.32295978554033,101.446994912073
2003-08-29,76.57847,512.576142,117.906507,7510.32,18.63,424.498,0.2923,-0.1689,2.4,0.177,0.23,0.99,101.79094974027524,102.64244535352735,101.46055663768469
2003-08-31,76.57847,512.576142,117.906507,7510.32,18.63,424.498,0.2923,-0.1689,2.9,0.177,0.23,0.98,101.79094974027524,102.64244535352735,101.46055663768469
2003-09-01,76.57847,512.576142,117.906507,7510.32,18.63,424.498,0.29084,-0.16806,2.9,0.177,0.23,0.98,101.79094974027524,102.64244535352735,101.46055663768469
2003-09-02,83.030863,486.375574,114.696768,7566.86,19.02,437.003,0.29509,-0.17925,2.9,0.177,0.23,0.98,101.86587485061749,103.70852272113545,101.57477091150271
2003-09-03,83.756918,484.448068,114.72075,7580.36,19.44,440.25,0.33379,-0.17836,2.9,0.2074,0.23,0.98,101.8578115959435,103.83666031337646,101.56938894918076
2003-09-04,72.509242,493.253949,115.981391,7594.85,18.71,434.604,0.36389,-0.17897,2.9,0.227,0.23,0.98,101.76603153908174,103.54937822472245,101.52284282805884
2003-09-05,77.917833,510.713457,117.682693,7612.5,18.17,430.344,0.35406,-0.17808,2.9,0.2221,0.18,0.98,101.81646320176122,102.94247963848049,101.50405424833784
2003-09-08,69.17063,504.259065,118.825883,7636.01,18.26,431.357,0.35433,-0.17719,2.9,0.2082,0.18,0.98,101.8363983680655,103.25155933798405,101.41961587373189
2003-09-09,76.20719,502.334858,118.813884,7596.51,18.85,428.111,0.34876,-0.1763,2.9,0.2057,0.18,0.98,101.83019151837149,103.40416775935094,101.43574127470741
2003-09-10,76.191917,509.464258,118.892939,7571.06,20.01,421.587,0.34702,-0.17542,2.9,0.2057,0.18,0.98,101.78230030555049,103.15725794321239,101.46584299871834
